X,Y,OBJECTID,NAME,ALIAS1,ALIAS2,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,JURISDICTION,RESTROOMS,Lat,Lon,Notes,ObjectID_1,GlobalID,CreationDate,Creator,EditDate,Editor,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN
-78.79513651619051,35.728239101562309,224,Symphony Lake Park,,,,,http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/greenways/symphony-lake-greenway,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Town of Cary,No,,,,,d4dbc9f5-3911-41be-9502-e62804b6dd7c,2017-09-14T18:59:10.314Z,Pam.Simons_carync,2017-09-22T14:39:52.171Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.780618542863849,35.779698085647759,225,Meeting Place Park,,,"601 Kildaire Farm Road, Cary, NC","601 Kildaire Farm Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/meeting-place-park,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Town of Cary,No,,,,,f66de17b-c13f-4419-b172-9dd27cdaf253,2017-09-14T19:17:17.076Z,Pam.Simons_carync,2017-09-22T14:27:16.674Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.779744142726585,35.783836727054457,226,Downtown Park,,,"319 S. Academy Street, Cary, NC","319 S. Academy Street, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/downtown-park,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Town of Cary,No,,,,,c8e6b471-9c1e-49db-93a1-99a7068de8cc,2017-09-14T19:20:42.532Z,Pam.Simons_carync,2017-09-22T14:29:29.653Z,ben.strauss1,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.772614831163878,35.820644177917593,227,Veterans Freedom Park,,,"1517 N Harrison Ave, Cary, NC","1517 N Harrison Ave, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/veterans-freedom-park,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Town of Cary,No,,,,,c9fd3edf-f417-4e8d-a902-22516dd05411,2017-09-14T19:23:34.508Z,Pam.Simons_carync,2017-09-22T16:51:39.623Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.781863586180734,35.838439908375861,229,Old Reedy Creek Road Trailhead,,,"2139 Old Reedy Creek Road, Cary, NC","2139 Old Reedy Creek Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/old-reedy-creek-road-trailhead,,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Town of Cary,Yes,,,Bike Repair Station,,5792fce2-9d8d-4d80-b54e-abcfa0de8e5b,2017-09-19T18:31:57.159Z,Pam.Simons_carync,2017-09-22T15:37:40.157Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.580079212968371,35.903684550849697,230,Abbotts Creek Park,Abbotts Creek Park,Abbotts Creek Park,"9950 Durant Road, Raleigh, NC",,http://www.raleighnc.gov/home/content/ParksRec/Articles/Parks/AbbottsCreek.html,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,City of Raleigh,Yes,,,,,8b237549-825b-478a-9be7-17c24f7a0a88,2017-09-21T18:57:01.466Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.580985119218923,35.964632477896181,231,Forest Ridge Park,,,"2100 Old NC Hwy 98, Wake Forest, NC","2100 Old NC Hwy 98, Wake Forest, NC",https://www.raleighnc.gov/parks/content/ParksRec/Articles/Parks/ForestRidge.html,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,City of Raleigh,Yes,,,,,f8770f21-600b-47cf-ae28-19edecfe54da,2017-09-21T19:10:54.503Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.663778615312893,35.779960723374771,232,Theatre in the Park,,,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,City of Raleigh,No,,,,,17ac4e87-e2b4-495c-888f-38ed9d7aa4b6,2017-09-21T19:22:47.405Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.716757607776458,35.76796575458463,233,Thomas G. Crowder Woodland Center,,,"5611 Jaguar Park Dr, Raleigh, NC","5611 Jaguar Park Dr, Raleigh, NC",https://www.raleighnc.gov/parks/content/ParksRec/Articles/Parks/TGCWoodlandCenter.html,919-996-3141,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,City of Raleigh,No,,,,,bc9bac6c-6887-4001-bb53-5dcf1742fd95,2017-09-21T19:26:38.880Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.640509155485447,35.766809575967613,234,Walnut Terrace Park,,,"1256 McCauley St, Raleigh, NC","1256 McCauley St, Raleigh, NC",https://www.raleighnc.gov/parks/content/ParksRec/Articles/Parks/WalnutTerrace.html,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,City of Raleigh,Yes,,,,,e1bf9b2c-ae12-4d1e-bbd0-47c01819a142,2017-09-21T19:30:20.449Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.633041885587772,35.766792165156104,235,Junious N. Sorrell Park,,,"416 E Lee St, Raleigh, NC","416 E Lee St, Raleigh, NC",http://www.raleighnc.gov/parks/content/ParksRec/Articles/Parks/LeeStreet.html,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,City of Raleigh,No,,,,,fcd9625c-d523-40a7-b1bc-25009ef1e1da,2017-09-21T19:38:05.219Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.797723041134859,35.58361008505792,237,Fuquay-Varina Museums at Ashworth Park,,,"131 South Fuquay Avenue, Fuquay-Varina, NC","131 South Fuquay Avenue, Fuquay-Varina, NC",http://www.fuquay-varina.org/Facilities/Facility/Details/FuquayVarina-Museums-at-Ashworth-Park-14,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Town of Fuquay-Varina,No,,,Fuquay-Varina Town Museum adjacent to park,,90a8289f-d36c-47f4-8c9b-f155ffb6547c,2017-09-27T19:01:15.651Z,tofv,2017-09-28T12:47:55.137Z,tofv,No,,,,,,,,,,,,,,,,,,,
-78.602448815084301,35.706914210159802,239,North Garner Dog Park,,,"221 E Garner Rd, Garner, NC","221 E Garner Rd, Garner, NC",http://www.garnernc.gov/departments/parks-recreation-and-cultural-resources/parks/north-garner-dog-park,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Town of Garner,No,,,,,f6c4c6ab-35b6-41fa-a0d6-d46a6c887326,2017-10-02T18:50:51.992Z,ben.strauss1,2017-10-02T18:53:03.103Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.471542355265186,35.795129476955431,240,Knightdale Station Park,,,"810 North First Avenue, Knightdale, NC","810 North First Avenue, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=562,,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Knightdale,,,,,,4c8202bd-98b7-46bd-af7f-9f7eabf9bbd9,2017-11-29T20:12:18.873Z,ben.strauss1,2017-11-29T20:29:22.298Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.482441247564765,35.789994643250154,241,Harper Park,,,"207 Main St, Knightdale, NC","207 Main St, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=351,919-217-2230,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Knightdale,Yes,,,,,1eeb834a-0e1e-4ce2-958b-2f5d4a932a7a,2017-11-29T20:24:00.806Z,ben.strauss1,2017-11-29T20:29:11.967Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.487526715857143,35.804996968807458,242,Knightdale Environmental Park,,,"1385 N Smithfield Rd, Knightdale, NC","1385 N Smithfield Rd, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=350,919-217-2230,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Knightdale,No,,,,,c2b25565-bc0e-4505-99c6-8e3c6c511c79,2017-11-29T20:27:12.188Z,ben.strauss1,2017-11-29T20:28:59.475Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.473684755494617,35.809413080482983,243,Knightdale Community Park,,,"1137 Old Knight Rd, Knightdale, NC","1137 Old Knight Rd, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=347,919-217-2231,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Knightdale,No,,,,,81b414d2-07c3-4ba0-86e6-b5d13da1dec7,2017-11-29T20:32:07.166Z,ben.strauss1,2017-11-29T20:33:30.153Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.494498697450723,35.790547637010931,244,Mingo Creek Park,,,"100 Parkside Commons Drive, Knightdale, NC","100 Parkside Commons Drive, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=354,919-217-2230,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Knightdale,No,,,,,35f96770-0576-4d5d-a604-b763a99f3a1e,2017-11-29T20:34:11.173Z,ben.strauss1,2017-11-29T20:35:57.043Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.461732659131002,35.925229293358676,245,Rolesville Main Street Park,,,"200 South Main St, Rolesville, NC","200 South Main St, Rolesville, NC",http://rolesvillenc.gov/town-departments/parks-recreation/parks-facilities/,919.554.6582,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Rolesville,No,,,,,ca5e58c0-58b4-4fa7-9342-40b34666d669,2017-11-29T20:45:37.729Z,ben.strauss1,2017-11-29T20:48:24.363Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.484928402692418,35.934177460935643,246,Mill Bridge Nature Park,,,"425 Nature Park Drive, Wake Forest, NC","425 Nature Park Drive, Wake Forest, NC",http://rolesvillenc.gov/town-departments/parks-recreation/parks-facilities/,919.554.6582,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Rolesville,No,,,,,ce030064-95d3-45c5-8dc0-3819c95253a7,2017-11-29T20:49:54.354Z,ben.strauss1,2017-11-29T20:51:24.965Z,ben.strauss1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.462848458081268,35.916592917081481,247,Rolesville Community School Park,,,"121 Redford Place Drive, Rolesville, NC","121 Redford Place Drive, Rolesville, NC",http://rolesvillenc.gov/town-departments/parks-recreation/parks-facilities/,919.554.6582,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Rolesville,No,,,,,7fd27b92-5f1e-4b29-8ca5-c6f6a25c57bd,2017-11-29T20:53:06.210Z,ben.strauss1,2017-11-29T20:54:53.052Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.381032923420292,35.782260746957064,248,Wendell Park,,,"601 W. Third Street, Wendell, NC","601 W. Third Street, Wendell, NC",http://www.townofwendell.com/departments/parks-and-recreation,(919) 366-2266,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Wendell,Yes,,,,,7c2213eb-81bf-4655-b5fe-fa3e3bce8a82,2017-11-29T21:27:09.469Z,ben.strauss1,2017-11-29T21:29:48.755Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.370733240802835,35.780728878638172,249,J Ashley Wall Town Square,,,"14 W Third St, Wendell, NC","14 W Third St, Wendell, NC",http://www.townofwendell.com/departments/parks-and-recreation/facilites/town-square,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Wendell,No,,,,,595d5f9b-f0dc-448f-985a-2d81ac415f71,2017-11-29T21:34:18.476Z,ben.strauss1,2018-04-09T15:21:30.007Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.87445699570398,35.84228351528396,250,Northwest Park,,,998 Parkside Vally Drive,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/northwest-park,919-463-7110,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Town of Morrisville,Yes,,,,,0aa32f9d-fa94-4635-b399-852e4e819f48,2018-01-30T14:40:30.297Z,rwadkins_morrisvillenc,2018-04-09T15:18:39.756Z,rwadkins_morrisvillenc,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.82070552704424,35.82412150469564,251,Cedar Fork District Park,,,228 Aviation Parkway,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/cedar-fork-district-park,919-463-7110,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Town of Morrisville,Yes,,,,,6089c1f0-7a9e-4556-9e1d-448f5be12df8,2018-01-30T14:57:28.573Z,rwadkins_morrisvillenc,2018-04-09T15:22:31.855Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.84368669388445,35.845831557576567,252,Church Street Park,,,5800 Cricket Pitch Way,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/church-street-park,919-463-7110,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Town of Morrisville,Yes,,,,,2d28ee04-f540-4a24-b61b-63d0900a15eb,2018-01-30T15:05:34.231Z,rwadkins_morrisvillenc,2018-04-09T15:15:53.441Z,rwadkins_morrisvillenc,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.820963019109655,35.821442128105396,253,Crabtree Creek Nature Park,,,151 Keybridge Drive,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/crabtree-creek-nature-park,919-463-7110,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Town of Morrisville,No,,,,,1bbcc625-9779-43cd-a526-7d110f3b1fdb,2018-01-30T15:10:47.839Z,rwadkins_morrisvillenc,2018-04-09T15:16:44.030Z,rwadkins_morrisvillenc,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.829460257269076,35.821981490403942,254,Indian Creek Greenway and Trailhead,,,101 Town Hall Drive,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/indian-creek-greenway-and-trailhead,919-463-7110,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Town of Morrisville,Yes,,,,,35a9ac14-beab-401b-9406-cb80de681faa,2018-01-30T15:16:48.584Z,rwadkins_morrisvillenc,2018-04-09T15:17:38.310Z,rwadkins_morrisvillenc,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.84563934204732,35.816117903628182,255,Morrisville Community Park,,,1520 Morrisville Parkway,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/morrisville-community-park,919-463-7110,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Town of Morrisville,Yes,,,,,91c28759-023e-441e-b548-92c231588147,2018-01-30T15:32:34.664Z,rwadkins_morrisvillenc,2018-04-09T15:19:39.663Z,rwadkins_morrisvillenc,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.842678183294808,35.851536418924042,257,Shiloh Park/Luther Green Center,,,922 Church Street,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/shiloh-park-luther-green-center,919-463-7110,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Town of Morrisville,Yes,,,Tobacco Barn and batting cage,,a97a92e9-faed-46d0-9967-063ed1f239a9,2018-01-30T15:42:49.467Z,rwadkins_morrisvillenc,2018-04-09T15:20:49.943Z,rwadkins_morrisvillenc,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,
-78.404243242778051,35.745338013469286,258,Turnipseed Nature Preserve,Hunt Valley Entrance,,7100 Hunt Valley Trail,"Wendell, NC 27591",http://www.wakegov.com/parks/turnipseed/Pages/default.aspx,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Wake County,No,,,,,b372dec8-9b53-44a6-8ca8-5b82af3338aa,2018-02-09T16:54:16.743Z,Emerson.Barker,2018-03-19T19:47:03.069Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-78.658528609190085,36.004386621290813,263,Falls Lake State Recreation Area - Beaverdam Lake,,,"14600 Creedmoor Rd, Wake Forest","14600 Creedmoor Rd, Wake Forest",https://www.ncparks.gov/falls-lake-state-recreation-area,919-676-1027,,,,Yes,,,,Yes,,,,,Yes,Yes,,,,,,Yes,State of North Carolina,Yes,,,,,53e848dd-776c-4e01-b852-26fdf5c0b7e3,2018-04-19T12:53:39.957Z,ben.strauss1,2018-04-19T13:01:36.120Z,ben.strauss1,No,,,,,,,,,,,,,,,,Yes,,,
-78.62457988343381,35.99580109137657,264,Falls Lake State Recreation Area - B.W. Wells,,,"1630 Bent Rd, Wake Forest","1630 Bent Rd, Wake Forest",https://www.ncparks.gov/falls-lake-state-recreation-area,919-676-1027,,,,Yes,,,,,,,,,,,,,,,,Yes,State of North Carolina,,,,,,0f03759e-603f-4a26-9297-411da227657a,2018-04-19T13:05:31.785Z,ben.strauss1,2018-04-19T13:10:17.472Z,ben.strauss1,No,,,Yes,,,,,,,,,,,,,No,,,
-78.657389446594081,36.010144484665098,265,Falls Lake State Recreation Area - Holly Point,,,14424 New Light Rd. Wake Forest,14424 New Light Rd. Wake Forest,https://www.ncparks.gov/falls-lake-state-recreation-area,919-676-1027,,,,Yes,,,,,,,,,Yes,Yes,,,,,,Yes,State of North Carolina,Yes,,,,,d2416475-ee5d-405b-a519-a9a584d2bc73,2018-04-19T13:08:04.237Z,ben.strauss1,2018-04-19T13:09:32.683Z,ben.strauss1,No,,,Yes,,,,,,,,,,,,,No,,,
-78.688766472389446,36.011670716326165,266,Falls Lake State Recreation Area - Highway 50,,,"13900 Creedmoor Road, Wake Forest","13900 Creedmoor Road, Wake Forest",https://www.ncparks.gov/falls-lake-state-recreation-area,(919) 676-1027,,,,Yes,,,,,,,,,Yes,,,,,,,Yes,State of North Carolina,Yes,,,,,d660b731-b555-481d-8ed3-662395ff91e9,2018-04-19T13:10:53.399Z,ben.strauss1,2018-04-19T13:11:59.793Z,ben.strauss1,No,,,,,,,,,,,,,,,,No,,,
-78.698655392696111,36.042448804009368,267,Falls Lake State Recreation Area - Sandling Beach,,,"14813 Creedmoor Rd, Wake Forest","14813 Creedmoor Rd, Wake Forest",https://www.ncparks.gov/falls-lake-state-recreation-area,(919) 676-1027,,,,,,,,,,,,,Yes,Yes,,,,,,Yes,State of North Carolina,Yes,,,,,71511b1a-1941-4156-924c-678ffaadfbeb,2018-04-19T13:14:20.684Z,ben.strauss1,2018-04-19T13:15:30.678Z,ben.strauss1,No,,,,,,,,,,,,,,,,No,,,
-78.659416268684168,35.99381628226476,268,Falls Lake State Recreation Area - Shinleaf,,,"13708 New Light Road, Wake Forest","13708 New Light Road, Wake Forest",https://www.ncparks.gov/falls-lake-state-recreation-area,(919) 676-1027,,,,Yes,,,,,,,,,,,,,,,,Yes,State of North Carolina,Yes,,,,,6c3ca44f-e7b3-4c54-a92e-776f5353d955,2018-04-19T13:16:16.746Z,ben.strauss1,2018-04-19T13:17:24.047Z,ben.strauss1,No,,,Yes,,,,,,,,,,,,,No,,,
-78.902966098523692,35.719428322544275,270,Nature Park (Seymour Athletic Fields),,,2500 Evans Road,2600 Evan Road,,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Apex,Yes,35.719409,-78.903012,,,cb59b8e8-f0c0-4596-b9aa-aaaf8650035c,2018-08-02T14:25:49.170Z,areincke_apexnc,2018-08-03T12:27:17.187Z,areincke_apexnc,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,
-78.848186669043457,35.735806344117293,271,Rodgers Family Skate Plaza at Trackside,Hunter Street Park,,1290 Ambergate Station,,https://www.apexnc.org/485/Trackside-Skate-Plaza,919-249-3402,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Apex,Yes,35.735807,-78.848187,,,e9d09a7e-e12b-48df-b1da-1fafbf522bbe,2018-08-02T14:52:03.971Z,areincke_apexnc,2018-08-03T12:12:43.885Z,areincke_apexnc,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-78.815903566054999,35.746934259441346,272,APEX COMMUNITY PARK (Lake Pine),,,2101 Lake Pine Drive,2000 Laura Duncan Road,https://www.apexnc.org/795/Apex-Community-Park,919-249-3402,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Apex,Yes,35.746843,-78.815963,,,a69d2df6-05e5-4f40-9fb4-1a689d70123d,2018-08-02T15:14:49.002Z,areincke_apexnc,2018-08-02T18:51:47.124Z,areincke_apexnc,No,,,,,,,,,,,,,,,,Yes,,,
-78.822949768640996,35.753595849938897,273,Elevate Fitness Course,,,2200 Laura Duncan Road,,http://www.apexnc.org/1187/Elevate-Fitness-Course,919-249-2304,,,,,,,,,,Yes,,,,,,,,,,,Apex,Yes,35.753613,-78.823003,,,c32b6440-829b-47b0-9ad8-219ec3c72f94,2018-08-03T12:14:03.733Z,areincke_apexnc,2018-08-03T12:17:16.341Z,areincke_apexnc,No,,,,,,,,,,,,,,,No,No,,,
-78.845951052050395,35.733917023121542,274,APEX COMMUNITY CENTER,,,53 Hunter Street,,http://www.apexnc.org/513/Program-Guides,919-249-3402,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Apex,Yes,35.733917,-78845943,,,9b9a38a0-13d0-4c02-b2c7-98670f1ec303,2018-08-03T12:29:37.004Z,areincke_apexnc,2018-08-03T12:33:04.252Z,areincke_apexnc,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,,
-78.850336463791734,35.732653254288529,275,HALLE CULTURAL ARTS CENTER,,,237 N Salem Street,,http://www.apexnc.org/454/Halle-Cultural-Arts-Center,919-249-1120,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Apex,Yes,35.7326473,-78.8503311,,,a94d45d2-a126-4ad7-9e28-ff46ea8e8f77,2018-08-03T12:37:38.423Z,areincke_apexnc,2018-08-03T12:40:40.416Z,areincke_apexnc,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,
-78.765552166873022,35.693521781858806,276,Crowder County Park,,,4709 Ten Ten Road,"Apex, NC 27539",http://www.wakegov.com/parks/crowder/Pages/default.aspx,919-662-2850,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Wake County,Yes,,,,,d5e019da-2a81-470b-a768-f7e65ab78bb5,2019-04-02T14:30:14.357Z,Emerson.Barker,2019-04-02T14:36:01.898Z,Emerson.Barker,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No
-78.837822958858993,35.667981482266754,277,Ting Park,,,1151 N. Main St.,"Holly Springs, NC 27540",https://www.hollyspringsnc.us/607/Ting-Park,(919) 746-8300,,Yes,,,,,,,,,Yes,Yes,,,,,,Yes,,,Holly Springs,,,,,,9c975aa4-793d-432b-8c5d-fb97cd34ae35,2019-06-27T15:31:23.465Z,ben.strauss1,2019-06-27T15:33:19.851Z,ben.strauss1,No,,,,,,,,,,,,,,,,No,,,
