OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
3441,04092030342,Cousin's Maine Lobster #1 (WCID # 610),Mobile Food Unit,,,,27587,(919) 559-2673,2017-07-13T00:00:00.000Z,Mobile Food Units,9422,0,0,U
3442,04092015225,MOE`S SOUTHWEST GRILL #283,10760 WAKEFIELD COMMONS DR ,,,,27587,(919) 570-3222,2008-08-20T00:00:00.000Z,Restaurant,13538,0,0,U
3443,04092110484,HERITAGE HIGH SCHOOL CAFETERIA,1150 FORESTVILLE RD ,,WAKE FOREST,,27587,(919) 554-8461,2009-08-17T00:00:00.000Z,Public School Lunchrooms,8731,-78.51100216,35.94014388,M
3444,04092160058,BROOKDALE WAKE FOREST DINING,611 S Brooks ST,,,,27587,(919) 562-8400,2006-09-05T00:00:00.000Z,Institutional Food Service,13080,-78.5098293,35.97161717,M
3445,04092110144,Heritage Middle School Cafeteria,3400 Rogers Rd ,,WAKE FOREST,,27587,(919) 562-6225,2004-07-08T00:00:00.000Z,Public School Lunchrooms,2012,-78.51187707,35.94769749,M
3446,04092014392,Dairy Queen,12271 Capital Blv,,WAKE FOREST,,27587,(919) 554-2564,2005-09-26T00:00:00.000Z,Restaurant,11777,-78.53978632,35.98090041,M
3447,04092021282,WalMart #5254 Deli,2114 S Main St ,,WAKE FOREST,,27587,(919) 562-2921,2004-07-15T00:00:00.000Z,Food Stand,10446,-78.5350345,35.95207529,M
3448,04092016498,MAIN STREET GRILLE PIZZERIA & RESTAURANT,999 DURHAM RD ,,WAKE FOREST,,27587,(919) 556-1777,2013-08-26T00:00:00.000Z,Restaurant,4506,-78.54726412,35.97582732,T
3449,04092021975,PUBLIX #1514 SEAFOOD,1030 FORESTVILLE RD ,,WAKE FOREST,,27587,(919) 556-6671,2016-08-30T00:00:00.000Z,Food Stand,20621,-78.5075981,35.94611021,M
3450,04092017837,Buku Wake Forest,1228 Heritage Link DR ,,WAKE FOREST,,27587,(919) 435-1595,2018-04-11T00:00:00.000Z,Restaurant,8757,-78.50262454,35.94544167,M
3451,04092025160,Food Lion #2227 Deli,161 Crenshaw Corners DR ,,WAKE FOREST,,27587,(919) 569-0089,2018-01-19T00:00:00.000Z,Food Stand,12451,-78.55323577,35.97007068,M
3452,04092016533,SONIC DRIVE IN #4809,12508 Capital BLVD ,,WAKE FOREST,,27587,(919) 562-2259,2013-10-18T00:00:00.000Z,Restaurant,4509,-78.53341541,35.98699135,M
3453,04092014924,Carolina Ale House,11685 Northpark DR ,,WAKE FOREST,,27587,(919) 556-8666,2007-08-08T00:00:00.000Z,Restaurant,7207,-78.54383057,35.96466469,M
3454,04092015832,THE LEMON TREE SHOPPING CAFE,113 S WHITE  ST ,,WAKE FOREST,,27587,(919) 521-5806,2010-11-24T00:00:00.000Z,Restaurant,14088,-78.50924596,35.9788861,M
3455,04092021171,Super Target Deli,12000 Retail Dr,,WAKE FOREST,,27587,(919) 761-1001,2003-01-29T00:00:00.000Z,Food Stand,6422,-78.54185229,35.97418356,M
3456,04092016596,MARCO'S PIZZA #8188,3625 ROGERS RD ,STE 106,WAKE FOREST,,27587,(919) 570-6006,2013-12-30T00:00:00.000Z,Restaurant,14547,-78.50332286,35.94521036,M
3457,04092017662,CULVER'S OF WAKE FOREST,2819 ROGERS RD ,,WAKE FOREST,,27587,(919) 435-1053,2017-08-14T00:00:00.000Z,Restaurant,13572,-78.52437345,35.95309222,M
3458,04092021650,HARRIS TEETER #353 DELI,13686 CAPITAL BLVD ,,WAKE FOREST,,27587,(919) 554-3608,2011-02-04T00:00:00.000Z,Food Stand,12825,-78.5186746,36.00548951,M
3459,04092017317,SAMS' CLUB #6976 CAFE,11460 ROYAL COTTON RD ,,WAKE FOREST,,27587,(919) 263-6134,2016-08-26T00:00:00.000Z,Restaurant,20758,-78.53862938,35.95675315,M
3460,04092018054,Which Wich #770,2808-100 Rogers RD ,,,,27587,(919) 761-5172,2019-02-08T00:00:00.000Z,Restaurant,11517,-78.52611229,35.95314295,M
3461,04092017257,BRIGS AT THE FOREST,12338 WAKE UNION CHURCH RD ,,WAKE FOREST,,27587,(919) 556-8422,2016-07-12T00:00:00.000Z,Restaurant,8878,-78.54195397,35.98159422,M
3462,04092016358,SHEETZ #505,1895  S FRANKLIN ST ,,WAKE FOREST,,27587,(919) 556-6221,2013-01-30T00:00:00.000Z,Restaurant,8611,-78.50852547,35.95034245,M
3463,04092110151,Wake Forest Elem. Sch. Cafeteria,136 W Sycamore St ,,,,27587,(919) 554-8671,2004-08-25T00:00:00.000Z,Public School Lunchrooms,12105,-78.51487548,35.97616116,M
3464,04092014444,Taco Bell #22798,2207 S MAIN ST ,,WAKE FOREST,,27587,(919) 554-4924,2005-12-05T00:00:00.000Z,Restaurant,5289,-78.53614532,35.94669513,M
3465,04092010658,Shortys,212 S White St,,WAKE FOREST,,27587,(919) 556-8026,1991-04-29T00:00:00.000Z,Restaurant,1488,-78.51009842,35.97768423,M
3466,04092013834,Smithfield Chicken & Bar-B-Que,12504 Capital BLVD ,,WAKE FOREST,,27587,(919) 488-8388,2003-07-10T00:00:00.000Z,Restaurant,4582,-78.53382266,35.98666565,M
3467,04092010076,The Border Restaurant,712 N Main St,,WAKE FOREST,,27587,(919) 556-2125,1991-04-29T00:00:00.000Z,Restaurant,427,-78.5048488,35.98936508,M
3468,04092015917,THAI CAFE #2,3309 ROGERS RD ,,WAKE FOREST,,27587,(919) 453-1679,2011-03-23T00:00:00.000Z,Restaurant,8958,-78.51539337,35.95073316,M
3469,04092017914,Real McCoy,3325  Rogers RD ,Ste 112,WAKE FOREST,,27587,(919) 562-8368,2018-09-05T00:00:00.000Z,Restaurant,11091,-78.5140884,35.95072627,M
3470,04092017322,BADA BEAN COFFEE & THINGS,938 GATEWAY COMMONS CIR ,,WAKE FOREST,,27587,(984) 235-4608,2016-09-16T00:00:00.000Z,Restaurant,8964,-78.49517848,35.9673291,M
3471,04092015361,MELLOW MUSHROOM,2125 S MAIN ST ,,WAKE FOREST,,27587,(919) 556-8884,2009-03-24T00:00:00.000Z,Restaurant,12982,-78.53549582,35.9471019,M
3472,04092015135,CHARLIE'S KABOB GRILL,12235 CAPITAL BLVD ,,WAKE FOREST,,27587,(919) 554-0938,2008-05-27T00:00:00.000Z,Restaurant,3406,-78.54097555,35.98087356,M
3473,04092017552,STARBUCKS #29679,2815 ROGERS RD ,SUITE 100,WAKE FOREST,,27587,(919) 971-0664,2017-03-03T00:00:00.000Z,Restaurant,13716,-78.52502096,35.95329016,M
3474,04092021564,LOWES FOODS #239 DELI,932 GATEWAY COMMONS CIR ,,WAKE FOREST,,27587,(919) 554-0537,2009-03-03T00:00:00.000Z,Food Stand,4659,-78.49517848,35.9673291,M
3475,04092017807,TROPICAL PICKEN CHICKEN,109 CAPCOM AVE ,"SUITES 10 &amp; 11",WAKE FOREST,,27587,(919) 435-6812,2018-03-16T00:00:00.000Z,Restaurant,11569,-78.52881225,35.95086253,T
3476,04092016836,PIZZA AMORE,238 S WHITE ST ,,WAKE FOREST,,27587,(919) 435-6067,2014-12-16T00:00:00.000Z,Restaurant,11010,-78.51038402,35.97699087,M
3477,04092021562,LOWES FOODS #239 PRODUCE,932 GATEWAY COMMONS  CIR ,,WAKE FOREST,,27587,(919) 554-0537,2009-03-03T00:00:00.000Z,Food Stand,5223,-78.49517848,35.9673291,M
3478,04092015737,MAIN STREET GRILLE,1318 S MAIN ST ,,WAKE FOREST,,27587,(919) 554-1564,2010-10-06T00:00:00.000Z,Restaurant,17287,-78.51926224,35.96093216,M
3479,04092018118,Wake Forest Hideout,1839 S MAIN ST,,WAKE FOREST,,27587,(919) 649-5180,2019-06-17T00:00:00.000Z,Restaurant,18668,-78.52626448,35.95102854,M
3480,04092016485,ZAXBY'S #46101,995 DURHAM RD ,,WAKE FOREST,,27587,(919) 435-0387,2013-08-07T00:00:00.000Z,Restaurant,4681,-78.54660948,35.97593728,M
3481,04092016089,OVER THE FALLS,419 S BROOKS ST ,,,,27587,(919) 570-8588,2012-01-20T00:00:00.000Z,Restaurant,8984,-78.50993609,35.9738265,M
3482,04092030428,TACOS LAS CAROLINAS (WCID #715),942 Durham RD ,Shell Gas Station,WAKE FOREST,,27587-2232,(919) 649-7511,2019-07-18T00:00:00.000Z,Mobile Food Units,16497,-78.54328646,35.97854074,M
3483,04092013047,Wake Forest BP Restaurant,103 N WHITE ST,,WAKE FOREST,,27587-2645,(919) 554-2294,1999-11-17T00:00:00.000Z,Restaurant,5545,-78.5093452,35.97984339,M
3484,04092011929,Las Margaritas,111 S WHITE ST,,WAKE FOREST,,27587-2739,(919) 556-8319,1996-09-13T00:00:00.000Z,Restaurant,7842,-78.50924596,35.9788861,M
3485,04092017198,THE FORKS CAFETERIA AND CATERING,339 S BROOKS ST ,,,,27587-2901,(919) 556-6544,2016-04-18T00:00:00.000Z,Restaurant,19762,-78.50934374,35.97532293,M
3486,04092013238,Los Tres Magueyes # 4,12400-101 Wake Union Ch. RD ,,,,27587-4509,(919) 554-2554,2000-11-21T00:00:00.000Z,Restaurant,5792,0,0,U
3487,04092110134,Heritage Elem. School Cafeteria,3500 ROGERS RD,,WAKE FOREST,,27587-4898,(919) 562-6016,2002-11-08T00:00:00.000Z,Public School Lunchrooms,8502,-78.51187707,35.94769749,M
3488,04092015530,SUBWAY #3726,12233 CAPITAL BLVD ,,WAKE FOREST,,27587-6200,(919) 556-8622,2009-12-11T00:00:00.000Z,Restaurant,13349,-78.54097555,35.98087356,M
3489,04092017934,Hong Kong Chinese Restaurant,12287 Capital BLVD ,,WAKE FOREST,,27587-6200,(919) 556-9505,2018-09-26T00:00:00.000Z,Restaurant,17734,-78.54097555,35.98087356,M
3490,04092010571,Pizza Hut Of Wake Forest,12239 Capital Blv,,WAKE FOREST,,27587-6200,(919) 556-9190,1991-04-29T00:00:00.000Z,Restaurant,3638,-78.54067868,35.97990066,M
3491,04092012930,PTA Of Wake Forest,12277 CAPITAL BLVD ,,WAKE FOREST,,27587-6200,(919) 554-1400,1999-05-17T00:00:00.000Z,Restaurant,5454,-78.54097555,35.98087356,M
3492,04092017733,BELLA ITALIA PIZZERIA,109 CAPCOM AVE ,SUITE 5,WAKE FOREST,,27587-6515,(919) 554-9404,2017-11-20T00:00:00.000Z,Restaurant,9757,-78.52881225,35.95086253,T
3493,04092013475,Bojangles # 29,12109 Cloverleaf Dr,,WAKE FOREST,,27587-6516,(919) 554-2243,2001-12-14T00:00:00.000Z,Restaurant,5591,-78.54093466,35.97688776,M
3494,04092013542,Chick-fil-A,11730 Retail Dr,,WAKE FOREST,,27587-7349,(919) 562-9004,2002-03-15T00:00:00.000Z,Restaurant,1062,-78.54275191,35.96706617,M
3495,04092013673,Goodberry`s,11736 Retail Dr,,WAKE FOREST,,27587-7349,(919) 554-2875,2002-10-01T00:00:00.000Z,Restaurant,1963,-78.54238418,35.96758688,M
3496,04092018102,Marco's Pizza,11712 RETAIL DR,,WAKE FOREST,,27587-7349,,2019-05-20T00:00:00.000Z,Restaurant,12958,-78.5434927,35.96629568,M
3497,04092017996,Applebee's Grill and Bar,11805 Retail DR ,,WAKE FOREST,,27587-7352,(919) 488-0101,2018-12-12T00:00:00.000Z,Restaurant,7209,-78.54257336,35.96855168,M
3498,04092011812,BURGER KING #6563,12301 Capital BLVD ,,WAKE FOREST,,27587-7485,(919) 556-3585,1996-01-16T00:00:00.000Z,Restaurant,3009,-78.5394356,35.98203922,M
3499,04092021134,Lowes Foods #187 Produce,12524 Capital Blv,,WAKE FOREST,,27587-7487,(919) 562-5020,2002-08-09T00:00:00.000Z,Food Stand,8934,-78.53270439,35.98593613,M
3500,04092013654,CiCi`s Pizza #413,12516 Capital,Ste 101,,,27587-7487,(919) 556-0117,2002-09-04T00:00:00.000Z,Restaurant,1267,-78.53454582,35.98680854,M
3501,04092013640,Lowes Foods #187 Deli,12524 Capital BLVD ,,WAKE FOREST,,27587-7487,(919) 562-5020,2002-08-09T00:00:00.000Z,Restaurant,12352,-78.53270439,35.98593613,M
3502,04092021135,Lowes Foods #187 Meat/Seafood,12524 Capital Blv,,WAKE FOREST,,27587-7487,(919) 562-5020,2002-08-09T00:00:00.000Z,Food Stand,8423,-78.53270439,35.98593613,M
3503,04092020232,Sandy Plain Mini Mart Grill,14833 CREEDMOOR RD ,,WAKE FOREST,,27587-8533,(919) 528-0292,1991-04-29T00:00:00.000Z,Food Stand,5808,-78.70017999,36.04951382,M
3504,04092016520,MCDONALDS #12332,865 Durham RD ,,WAKE FOREST,,27587-8793,(919) 554-1095,2013-10-04T00:00:00.000Z,Restaurant,17177,-78.53778576,35.97884882,M
3505,04092110105,Jones Dairy Elem. Sch. Cafeteria,1100 JONES DAIRY RD ,,WAKE FOREST,,27587-9055,(919) 562-6170,1996-08-22T00:00:00.000Z,Public School Lunchrooms,3932,-78.47194575,35.94971409,M
3506,04092110025,Wake Forest Middle Cafeteria,1800 S MAIN ST ,,WAKE FOREST,,27587-9288,(919) 554-8455,1991-05-01T00:00:00.000Z,Public School Lunchrooms,2613,-78.5298414,35.95436039,M
3507,04092017017,PANDA GARDEN,1440-103 BROGDEN WOODS DR ,,,,28587,(919) 848-5883,2015-09-04T00:00:00.000Z,Restaurant,12842,-78.69439726,35.98988119,M
3508,04092025258,The Factory Ballfields Concession Stand,1845 Grandmark Street ,,WAKE FOREST,,27587,,2019-04-30T00:00:00.000Z,Food Stand,16416,-78.52343343,35.94940141,M
3509,04092014473,Pat Murnane's Irish Pub,2101 S Main  ST ,STE 112,WAKE FOREST,,27587,(919) 562-5570,2006-01-20T00:00:00.000Z,Restaurant,9912,-78.53310077,35.94802112,M
3510,04092110493,Wake Forest High School Cafeteria,420  STADIUM  DR ,,WAKE FOREST,,27587,(919) 554-8461,2010-07-30T00:00:00.000Z,Public School Lunchrooms,18382,-78.51629765,35.98569699,M
3511,04092021804,Outdoor Recreational Center,4900 Wendell Blvd.,,WENDELL,,27591,(919) 366-0080,2014-07-02T00:00:00.000Z,Food Stand,7081,-78.34628885,35.79616322,M
3512,04092017804,Everest Kitchen,25 N Main ST ,,WENDELL,,27591,(919) 374-7049,2018-03-06T00:00:00.000Z,Restaurant,9727,-78.37019885,35.78157066,M
3513,04092017597,MARIO DELI & GRILL,2317 EAGLE ROCK RD ,,WENDELL,,27591,(919) 374-7446,2017-05-10T00:00:00.000Z,Restaurant,7780,-78.38972318,35.75231212,M
3514,04092016367,AGAVE MEXICAN BAR & GRILL,18 W THIRD ST ,,WENDELL,,27591,(919) 365-0069,2013-01-30T00:00:00.000Z,Restaurant,20034,-78.37068542,35.78151266,M
3515,04092021892,FOOD LION #815 PRODUCE,2837 WENDELL BLVD ,,WENDELL,,27591,(919) 365-3002,2015-10-21T00:00:00.000Z,Food Stand,15961,-78.38037181,35.79568777,M
3516,04092110480,WENDELL MIDDLE SCHOOL CAFETERIA,3407 NC HWY 97 ,,,,27591,(919) 365-1680,2009-05-05T00:00:00.000Z,Public School Lunchrooms,8358,-78.39526484,35.80532997,M
3517,04092017963,"Cruizers #83 Wendell;",2301 Wendell Falls PKY ,,WENDELL,,27591,(919) 365-8470,2018-10-18T00:00:00.000Z,Restaurant,18785,-78.43703685,35.78041556,M
3518,04092030207,TACOS CAMPA (WCID #353),18 W THIRD ST ,,WENDELL,,27591,(919) 365-0069,2009-03-13T00:00:00.000Z,Mobile Food Units,15070,-78.37068542,35.78151266,M
3519,04092017639,41 NORTH COFFEE CO.,41 N MAIN ST ,,WENDELL,,27591,(919) 626-0271,2017-06-12T00:00:00.000Z,Restaurant,14893,-78.3701116,35.78250975,M
3520,04092010037,Aubrey & Peedi`s Grill,38 N Main ST ,,WENDELL,,27591,(919) 365-5528,1991-04-25T00:00:00.000Z,Restaurant,49,-78.36945172,35.78246153,M
3521,04092016406,COUNTRY CAFE,84 HANOR LN ,,WENDELL,,27591,(919) 744-0098,2013-04-08T00:00:00.000Z,Restaurant,7533,-78.37704051,35.79364282,M
3522,04092016902,BRAVOS PIZZERIA,9 N MAIN ST ,,WENDELL,,27591,(919) 365-6065,2015-03-18T00:00:00.000Z,Restaurant,16737,-78.37020737,35.78129602,M
3523,04092016061,MCDONALD'S # 16326,2900 WENDELL BLVD ,,WENDELL,,27591,(919) 365-3625,2011-12-09T00:00:00.000Z,Restaurant,6838,-78.37967246,35.79229956,M
3524,04092030370,Woodpile BBQ (WCID #646),1120 Sandrock LN ,,WENDELL,,27591,(919) 365-9663,2018-08-28T00:00:00.000Z,Mobile Food Units,11594,-78.41733855,35.77529755,M
3525,04092110479,LAKE MYRA ELEMENTARY CAFETERIA,1300 ELK FALLS  DR ,,WENDELL,,27591,(919) 365-8990,2009-04-24T00:00:00.000Z,Public School Lunchrooms,3149,-78.42971564,35.76143338,M
3526,04092017979,DOMINO'S #8935,2819 WENDELL BLVD,,WENDELL,,27591,(919) 365-9192,2018-11-19T00:00:00.000Z,Restaurant,11913,-78.38037181,35.79568777,M
3527,04092016918,WENDELL FALLS GROUNDS CAFE,320 VINTAGE POINT LN ,,WENDELL,,27591,(919) 374-7227,2015-05-11T00:00:00.000Z,Restaurant,10306,-78.42877202,35.77122092,M
3528,04092160020,Oliver House Foodservice,4230 Wendell Blv,,WENDELL,,27591,(919) 366-9737,2003-06-26T00:00:00.000Z,Institutional Food Service,1420,-78.35640867,35.78625986,M
3529,04092030363,1213 Catering (WCID #619),231 Dogwood TRL ,,WENDELL,,27591,(919) 333-0957,2018-05-14T00:00:00.000Z,Mobile Food Units,8843,-78.3649159,35.77652377,M
3530,04092016096,SHEETZ #481,505 WENDELL  BLVD ,,WENDELL,,27591,(919) 365-9032,2012-01-30T00:00:00.000Z,Restaurant,8985,-78.42070654,35.80408983,M
3531,04092300286,INTERFOOD PLAZA MEAT MARKET,2971 WENDELL BLVD ,,WENDELL,,27591,(919) 365-7555,2018-12-12T00:00:00.000Z,Meat Market,7210,-78.37651459,35.79041691,M
3532,04092110478,EAST WAKE HIGH SCHOOL,5101 ROLESVILLE RD ,,WENDELL,,27591,(919) 365-1665,2009-04-02T00:00:00.000Z,Public School Lunchrooms,10694,-78.42429735,35.81293185,M
3533,04092020904,Variety Pickup Food Stand-Hwy 97,2727 Nc 97 Hwy ,,WENDELL,,27591,(919) 365-7419 ext. 9195626647,1999-09-28T00:00:00.000Z,Food Stand,2259,-78.38095557,35.81489293,M
3534,04092021968,EDIBLE ARRANGEMENTS #1614,2481 WENDELL BLVD ,,WENDELL,,27591,(919) 374-8888,2016-07-08T00:00:00.000Z,Food Stand,20040,-78.3873955,35.79950629,M
3535,04092018106,Boulevard Pizza,2925 Wendell BLVD ,,WENDELL,,27591,(919) 365-0040,2019-06-03T00:00:00.000Z,Restaurant,21425,-78.37769913,35.79213283,M
3536,04092014264,Subway 10949,2859 Wendell BLVD ,,WENDELL,,27591,(919) 365-4005,2005-03-04T00:00:00.000Z,Restaurant,4899,-78.37990993,35.79443628,M
3537,04092020982,Food Lion #815 Deli ,2837 WENDELL Blv ,,WENDELL,,27591-6904,(919) 365-3002,2000-07-01T00:00:00.000Z,Food Stand,1523,-78.38037181,35.79568777,M
3538,04092012990,Great Wok,2823 WENDELL BLVD ,,WENDELL,,27591-6904,(919) 365-6988,1999-07-29T00:00:00.000Z,Restaurant,3847,-78.38037181,35.79568777,M
3539,04092300160,Food Lion #815 Meat Market ,2837 WENDELL Blv ,,WENDELL,,27591-6904,,2000-07-01T00:00:00.000Z,Meat Market,1456,-78.38037181,35.79568777,M
3540,04092110076,Wendell Elem School Cafeteria,3355 WENDELL BLVD ,,WENDELL,,27591-7289,(919) 365-2668,1991-10-28T00:00:00.000Z,Public School Lunchrooms,1813,-78.37227706,35.7854195,M
3541,04092010663,Siemens Cafeteria,7000 SIEMENS RD ,,WENDELL,,27591-8309,(919) 365-2491,1991-05-02T00:00:00.000Z,Restaurant,1863,-78.39510606,35.81453882,M
3542,04092110111,Carver Elementary Lunchroom,291 LILES DEAN RD ,,WENDELL,,27591-9034,(919) 365-2674,1998-07-20T00:00:00.000Z,Public School Lunchrooms,8457,-78.38664199,35.79067948,M
3543,04092010682,Southeastern Freewill Bapt.College Cafet,532 EAGLE ROCK RD ,,WENDELL,,27591-9072,(919) 365-7711,1991-05-02T00:00:00.000Z,Restaurant,2677,-78.41589501,35.79771589,M
3544,04092090004,Wendell Senior Nutrition Site,323 LAKE DR ,,WENDELL,,27591-9492,(919) 365-4684,1991-05-01T00:00:00.000Z,Elderly Nutrition Sites (catered),2785,-78.36549207,35.77892806,M
3545,04092013163,Wendell Country Club Foodservice,180 JAKE MAY DR,,WENDELL,,27591-9589,(919) 365-7337,2000-06-09T00:00:00.000Z,Restaurant,6000,-78.38670874,35.77109201,M
3546,04092110088,Willow Spring Elem.Cafet.,6800 DWIGHT ROWLAND RD,,WILLOW SPRING,,27592-9342,(919) 557-2957,1992-08-06T00:00:00.000Z,Public School Lunchrooms,1217,-78.72841766,35.593328,M
3547,04092016987,CARLIE C'S DELI #810,506 W GANNON AVE ,,ZEBULON,,27579,(919) 269-4111,2015-07-24T00:00:00.000Z,Restaurant,17916,-78.32472511,35.82139459,M
3548,04092300268,CARLIE C'S MEAT #810,506 W GANNON AVE ,,ZEBULON,,27579,,2015-01-23T00:00:00.000Z,Meat Market,6593,-78.32472511,35.82139459,M
3549,04092015991,BURGER KING #10775,636 W GANNON AVE ,,ZEBULON,,27595,(919) 404-1090,2011-09-08T00:00:00.000Z,Restaurant,9899,-78.32958448,35.82096151,M
3550,04092020932,Mudcats Stand #1 And Main Commissary,1501 Nc 39 Hwy ,,ZEBULON,,27596,(269) 228-7269 ext. 4910,2000-04-14T00:00:00.000Z,Food Stand,12818,-78.2712282,35.81726662,M
3551,04092020933,Mudcats Stand #2,1501 Nc 39 Hwy ,,ZEBULON,,27596,(269) 228-7269 ext. 4910,2000-04-25T00:00:00.000Z,Food Stand,2070,-78.2712282,35.81726662,M
3552,04092020934,Mudcats Stand #6,1501 Nc 39 Hwy ,,ZEBULON,,27596,(919) 269-2287 ext. 2694910,2000-04-24T00:00:00.000Z,Food Stand,1199,-78.2712282,35.81726662,M
3553,04092015319,WANG`S BISTRO,877-405 E GANNON AVE ,,,,27597,(919) 269-9788,2009-01-06T00:00:00.000Z,Restaurant,16590,-78.3335351,35.8212246,T
3554,04092160048,COVENTRY HOUSE OF ZEBULON,1225 W GANNON AVE.,,,,27597,(919) 269-7762,2006-02-16T00:00:00.000Z,Institutional Food Service,17736,-78.34164188,35.82214016,M
3555,04092040191,Mudcats Pushcart,1501 NC 39 HWY ,,ZEBULON,,27597,(919) 269-2287,2007-04-02T00:00:00.000Z,Pushcarts,7052,-78.2712282,35.81726662,M
3556,04092017132,WAFFLE HOUSE #2171,102 PEARCES RD ,,ZEBULON,,27597,(919) 404-4600,2016-01-14T00:00:00.000Z,Restaurant,18275,-78.32387376,35.83922283,M
3557,04092110464,WAKELON ELEMENTARY SCH. LUNCHROOM,8921 PIPPIN RD.,,ZEBULON,,27597,(919) 404-3840,2007-06-12T00:00:00.000Z,Public School Lunchrooms,16532,-78.33537224,35.85559212,M
3558,04092014946,Good Taste Chinese Restaurant,532 W Gannon AVE ,,ZEBULON,,27597,(919) 404-1218,2007-08-17T00:00:00.000Z,Restaurant,9789,-78.32626437,35.8212487,M
3559,04092017898,Zebulon Country Club,2424 Pearces RD ,,ZEBULON,,27597,(919) 269-8311,2018-08-09T00:00:00.000Z,Restaurant,6728,-78.30935806,35.89131767,M
3560,04092014949,Hardee`s #1219,607 W Gannon AVE ,,ZEBULON,,27597,(919) 269-7810,2007-09-14T00:00:00.000Z,Restaurant,14709,-78.32913242,35.8198763,M
3561,04092300237,COMPARE FOODS MARKET,410 W GANNON AVE ,,ZEBULON,,27597,(919) 269-9481,2008-01-17T00:00:00.000Z,Meat Market,8054,-78.32298663,35.82162579,M
3562,04092021115,Mudcats Stand #4,1501 NC 39 Hwy ,,ZEBULON,,27597,(919) 269-2287,2002-04-01T00:00:00.000Z,Food Stand,12347,-78.2712282,35.81726662,M
3563,04092017095,ARBY'S RESTAURANT  #6036,151 WAKELON ST ,,ZEBULON,,27597,(919) 269-0995,2015-11-23T00:00:00.000Z,Restaurant,16875,-78.31572903,35.83347119,M
3564,04092014279,McLean`s Ole Time Cafe,418 W Gannon AVE ,,ZEBULON,,27597,(919) 269-0125,2005-03-21T00:00:00.000Z,Restaurant,7914,-78.32326241,35.82235183,M
3565,04092014724,McDonald`s #10148,141 Wakelon DR,,,,27597,(919) 269-6650,2006-10-09T00:00:00.000Z,Restaurant,15114,-78.31751159,35.83323615,M
3566,04092014648,Las Rositas,207 N Arendell AVE,,ZEBULON,,27597,(919) 404-8304,2006-07-27T00:00:00.000Z,Restaurant,21227,-78.31354913,35.82225674,M
3567,04092017790,Southland Steakhouse,1007  Shepard School Rd,,ZEBULON,,27597,(919) 375-4783,2018-02-21T00:00:00.000Z,Restaurant,12030,-78.31427362,35.83238402,M
3568,04092013857,KFC/Taco Bell Of Zebulon,161 Wakelon Dr,,,,27597,(919) 404-1701,2003-07-18T00:00:00.000Z,Restaurant,6307,-78.31620174,35.83320735,M
3569,04092013479,Subway,160 Wakelon St ,,ZEBULON,,27597,(919) 269-9293,2001-12-04T00:00:00.000Z,Restaurant,19151,-78.31858381,35.83228812,M
3570,04092021619,LITTLE CAESARS #1908-0013,100 WAKELON ST ,STE 100,ZEBULON,,27597,(919) 269-7211,2010-07-09T00:00:00.000Z,Food Stand,16593,-78.31858381,35.83228812,M
3571,04092160069,ZEBULON HOUSE (KITCHEN),551 PONY RD ,,ZEBULON,,27597,,2009-02-18T00:00:00.000Z,Institutional Food Service,6316,-78.33214269,35.8167762,M
3572,04092016687,PLAZA DEL MARIACHI,411 W Gannon AVE ,,ZEBULON,,27597,(919) 269-4464,2014-04-30T00:00:00.000Z,Restaurant,12245,-78.32295686,35.82026636,M
3573,04092025205,One Stop Shop,6809 Mitchell Mill Rd,,ZEBULON,,27597,(919) 562-7801,2018-09-11T00:00:00.000Z,Food Stand,11122,-78.43061926,35.89269165,M
3574,04092015079,Subway #41914,841 E Gannon AVE ,,ZEBULON,,27597,(919) 269-2699,2008-02-29T00:00:00.000Z,Restaurant,4499,-78.29634697,35.83128525,M
3575,04092160080,ZEBULON REHABILITATION CENTER FOOD SERVICE,509 W GANNON AVE.,,ZEBULON,,27597,,2014-06-04T00:00:00.000Z,Institutional Food Service,17547,-78.32569568,35.81964939,M
3576,04092015287,SHEETZ #416,1406 N ARENDELL AVE ,,ZEBULON,,27597,(919) 404-2347,2008-11-14T00:00:00.000Z,Restaurant,8062,-78.32477095,35.83963157,M
3577,04092021513,WalMart Supercenter #4499-00 Deli/Bakery,841 E Gannon AVE ,,ZEBULON,,27597,(919) 269-2221 ext. 304,2008-02-25T00:00:00.000Z,Food Stand,8171,-78.29634697,35.83128525,M
3578,04092010286,GLAXO ZEBULON FOODSERVICE,1011 N ARENDELL AVE ,,ZEBULON,,27597,(919) 269-1092,1991-08-23T00:00:00.000Z,Restaurant,3350,-78.32849606,35.83040203,M
3579,04092040367,Debra's Homemade Hot Dogs (WCID #675),603 W Gannon AVE ,Zebulon BP Grill,ZEBULON,,27597,(919) 591-4921,2019-01-17T00:00:00.000Z,Pushcarts,11811,-78.32832184,35.81991083,M
